"","Year2","cow","net.x","year","cnum","ccode","cname","cif","cod","net.y","tot","fdi_l","fdi_a","pi_a","pi_a_eq","pi_a_db","pi_l","pi_l_eq","pi_l_db","oi_a","oi_l","rsrv","tb_gs","CIF","COD","NET","TOT","FDIA","FDIL","PIA","PIAe","PIAd","PIL","PILe","PILd","OIA","OIL","RES","TB","ngdp_usd","hp_ngdp","rgdp_lcu","rgdp_growth","crisis","bankcrisis","currcrisis","debtcrisis","globcrisis","domcrisis","HId","LMId","X","Country","Year1","ElectionN","TypeAVol","TypeBVol","TotalVol","EthFrac","EEIndicator","Time","presys","mixsys","Enp1","GDPChangeE1E2","GDPChange1989","mis_weighted_mag","mis_GDPChangeE1E2","mis_GDPChange1989","pr","Time2","lg_weighted_mag","escorruptionmentions","esscandalmentions","esranking03","esranking04","Sample_Tav","Sample_TC","Sample_Bir","Sample_Sik","Sample_NTC","TypeAVolLag","TypeBVolLag","TotalVolLag","yeardiff","CoW.oidnum","EL.id","oidnum","oid","entity","ISO.3LA","ISO.numerical.TLA.missing.preceding.0s","WB.code","polity.id","CoW.Polity.TLA","CoW.Polity.number","IMF.code","EL.code","BM.id","BM.coding","communist","excommunist","country.existence","country.existence.polity","BM.gdppc","BM.pop","BM.d1","BM.q1","BM.q2","BM.d5","BM.q3","BM.q4","BM.d9","BM.90.10","BM.90.50","BM.50.10","polity2","polity.democracy","polity.democracy.m1","gini.sidd3","EL.population","EL.gdp_maddison","EL.bordo_gdppc","EL.tradeopen","EL.rgdppc","EL.openc","EL.openk","EL.cgdp","EL.rgdpch","EL.open_gold","EL.open_interwar","EL.gdppc","EL.gnppc","world.trade.gdp","world.population.k","world.gdp","worldgdp.dolUS.2000.const","worldgdp.ppp.dolIntl.2000.const","DS.90.10","DS.90.50","DS.50.10","AW.90.10","AW.90.50","AW.50.10","boix.prot","boix.cath","boix.musl","boix.relfract","boix.ethdiv","world.trade.gdp.interp","world.trade.gdp.interp.m1","world.gdp.interp","world.gdp.interp.m1","world.population.k.interp","AW.90.10.interp","AW.90.10.interp.m1","AW.90.50.interp","AW.50.10.interp","family.farms.interp","labor.endow","labor.endow.m1","gdppc.use","gdppc.use.m1","gdppc.growth","boix.y.interp","EL.population.interp","prop.dem.boix","prop.dem.polity","EL.gdp_maddison.interp","gdppc.pwt","lab.shr.arjun","cap.shr.houle","svolik.dem","svolik.dem.m1","svolik.demtrans","svolik.autrans","gw.energy2","prop.dem.svolik","nb.dem.prop.polity","nb.dem.prop.sv","nb.demtrans.polity","nb.demtrans.polity.all","nb.demtrans.sv","xr.reg","prev.demtrans.sv","prev.demtrans.polity","dem.age.polity","nb.demtrans.sv.m1","nb.demtrans.polity.m1","prev.dem.death.sv","prev.dem.death.polity","CapChangeE1E2"
"11",1992,205,-1795.95849609375,1989,82,"IRL","Ireland",4029.44116210938,4666.443359375,-637.002197265625,8695.884765625,85.0913009643555,0,1120.13000488281,0,1120.13000488281,1769.63000488281,0,1769.63000488281,4483.16015625,2174.71997070312,-936.846984863281,2193.92993164062,10.7736911773682,12.4768705368042,-1.70317935943604,23.250560760498,0,0.227512285113335,2.99494004249573,0,2.99494004249573,4.73153591156006,0,4.73153591156006,11.9868192672729,5.81464290618896,-2.50488829612732,5.86600494384766,38044.6484375,37400.75,48736.5,0.0565115846693516,0,0,0,0,0,0,1,0,12,"Ireland",1989,2,3.84,10.23,14.07,0.1206,0,NA,0,1,3.39,1.20898592781931,1.20898592781931,0,0,0,1,NA,1.3862943649292,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,2051989,1781989,12886,"IRL1989","Ireland","IRL",372,"IRL","IRE1989","IRE",205,178,178,"United Kingdom-Ireland1989","United Kingdom-Ireland",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,44.56100003,3532,38223,10263.86,1.128376,8.706553,117.0717,103.8184,11412.86,12847.27,NA,NA,10223,8700,31.83905705,5169075.893,26582910.97,23300000,32200000,NA,NA,NA,NA,NA,NA,1.1,95.3,0,0.9096261,0.0904,31.83905705,30.78917298,26582910.97,25772062.45,5169075.893,7.397724633,7.363632843,1.893930006,3.905680704,85.1,0.47520998,0.496233091,10821.91393,10218.67044,5.309067655,8524,3532,34.7826087,31.88405797,38223,11412.85927,0.470177263,0.6547285,1,1,0,0,1.588683481,0.369565217,1,1,0,0,0,"PostbretWood",1,1,69,0,0,0,0,-1795.95849609375
"12",1992,316,NA,1990,44,"CZE","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34879.96875,25932.72265625,2134272.25,NA,0,0,0,0,0,0,1,0,20,"Czech Republic",1990,2,28.55,13.2,41.75,0.3222,1,2,0,0,3.11,0.906474204948,0.934484257880893,0,0,0,1,4,2.52572870254517,0,0,0,0,1,1,1,1,0,NA,NA,NA,2,3161990,9351990,6903,"CZE1990","Czech Republic","CZE",203,"CZE","CZE1990","CZE",316,935,935,"Austria-Czechoslovakia-Hungary1990","Austria-Czechoslovakia-Hungary",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,20.1679637,10310,91706,NA,0.8778346,140.5432,87.78835,68.0032,12214.13,13586.4,NA,NA,NA,NA,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,3.043478171,3.043478127,1.891891857,1.608695634,6,0.580357874,NA,8894.85936,NA,NA,NA,10310,37.41007194,34.5323741,91706,12214.13466,NA,NA,1,0,0,0,NA,0.410071942,0,0,0,0,0,"PostbretWood",1,2,1,0,0,1,2,NA
"13",1992,317,NA,1990,156,"SVK","Slovak Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11716.4931640625,12094.2978515625,29878.384765625,-0.0270730201154947,0,0,0,0,0,0,1,0,21,"Slovakia",1990,2,71.41,5.84,77.25,0.2539,1,2,0,0,5.44,0.775559318131738,0.784930211934605,0,0,0,1,4,2.52572870254517,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,2,3171990,9361990,25229,"SVK1990","Slovakia","SVK",703,"SVK","SLO1990","SLO",317,936,936,"Austria-Czechoslovakia-Hungary1990","Austria-Czechoslovakia-Hungary",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22.11729988,5263,40854,NA,1.388054,93.63325,57.77412,56.9248,11264.38,11982.37,NA,NA,NA,NA,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,3.043478171,3.043478127,1.891891857,1.608695634,NA,0.665018538,NA,7762.492875,NA,NA,NA,5263,37.41007194,34.5323741,40854,11264.3771,0.54782182,NA,0,NA,0,0,NA,0.410071942,NA,NA,NA,NA,NA,"PostbretWood",0,0,0,NA,NA,0,0,NA
"14",1992,325,35797.765625,1987,87,"ITA","Italy",12839.5400390625,9401.9697265625,3437.5703125,22241.509765625,4174.56982421875,2093.85009765625,3642.30004882812,-132.119003295898,3774.419921875,-3678.42993164062,0,-3678.42993164062,-1804.18994140625,12343.400390625,5470.009765625,3546.080078125,1.7064014673233,1.24954128265381,0.456860184669495,2.95594263076782,0.278277009725571,0.554808974266052,0.48406919836998,-0.0175588876008987,0.501628220081329,-0.488870948553085,0,-0.488870948553085,-0.239780575037003,1.64046347141266,0.726975619792938,0.471281379461288,776293.125,752433.75,925689.5625,0.031420711427927,0,0,0,0,0,0,1,0,7,"Italy",1987,2,28.48,3.92,32.4,0.1145,0,NA,0,0,4.63,1.16075401243201,1.07956810750758,0,0,0,1,NA,2.98011088371277,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,3251987,1361987,13632,"ITA1987","Italy","ITA",380,"ITA","ITA1987","ITA",325,136,136,"Italy1987","Italy",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,41.01896223,56885,847870,13789.03,0.3784909,27162.02,37.85148,34.62355,13500.27,17307.93,NA,NA,13229,10430,30.00459742,4996355.768,24719304.93,21400000,29600000,NA,NA,NA,NA,NA,NA,0.4,83.2,0.1,0.71881,0.0389,30.00459742,28.88599059,24719304.93,23818077.1,4996355.768,5.351061637,5.139455782,1.9339561,2.768655947,54.5,0.331933735,0.335122965,14904.98374,14471.30037,2.739922579,11455,56885,33.33333333,30.43478261,847870,13500.27311,0.446533918,0.5660006,1,1,0,0,1.512115071,0.34057971,0.3,0.3,0,1,0,"PostbretWood",2,1,41,0,0,1,0,35797.765625
"15",1992,339,-59.569694519043,1991,5,"ALB","Albania",-181.199996948242,-28,-153.199996948242,-209.199996948242,0,0,0,0,0,0,0,0,0,-181.199996948242,-28,-232.199996948242,-11.0927114486694,-1.7141056060791,-9.37860584259033,-12.8068170547485,0,0,0,0,0,0,0,0,0,-11.0927114486694,-1.7141056060791,-14.2148323059082,1139.16674804688,1633.50500488281,231260.078125,-0.350820630788803,1,0,0,1,0,1,0,1,32,"Albania",1991,2,46.14,11.69,57.84,0.2204,1,1,0,0,2.15,0.6534141016224,0.64896432712219,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,1,3391991,9141991,546,"ALB1991","Albania","ALB",8,"ALB","ALB1991","ALB",339,914,914,"Bulgaria-Greece-Rumania-Yugoslavia1991","Bulgaria-Greece-Rumania-Yugoslavia",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,3301,5850,NA,0.0320707,56.90184,54.88593,18.41258,1605.36,2212.101,NA,NA,306,395,31.53421376,5342063.742,27495770.45,24300000,33600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.53421376,32.25097355,27495770.45,27136041.11,5342063.742,5.280001546,5.280003092,1.650000126,3.200000692,11.7,2.904333511,2.06360997,1772.190245,2501.539409,0.541851715,NA,3301,41.83006536,35.29411765,5850,1605.359575,NA,0.6437039,0,0,1,0,0.480438245,0.464052288,0.714285714,0.857142857,0,0,1,"PostbretWood",1,0,0,0,2,0,0,-59.569694519043
"16",1992,344,NA,1990,77,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24780,15968.193359375,208166.328125,NA,0,0,0,0,0,0,0,0,23,"Croatia",1990,2,35.98,7.49,43.47,0.369,1,2,0,1,2.53,0.673203971607713,0.687677856997279,0,0,0,0,4,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,2,3441990,9601990,11952,"HRV1990","Croatia","HRV",191,"HRV","YUG1990","YUG",344,960,960,"Bulgaria-Greece-Rumania-Yugoslavia1990","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,0,0,32.12599981,4508,33139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,5.280003092,5.280004639,1.650000252,3.200001385,NA,0.702230155,NA,7351.153505,NA,NA,NA,4508,37.41007194,34.5323741,33139,NA,NA,NA,0,0,1,0,NA,0.410071942,0,0,0,0,0,"PostbretWood",1,0,0,0,0,0,0,NA
"17",1992,349,-645.900024414062,1990,157,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17381.802734375,12985.6865234375,15442.5908203125,NA,0,0,0,0,0,0,1,0,24,"Slovenia",1990,2,74.89,3.73,78.62,0.2216,1,2,0,0,2.69,1.23147792137071,1.26953058914107,0,0,0,0,4,2.39789533615112,NA,NA,NA,NA,1,1,0,1,0,NA,NA,NA,2,3491990,9611990,25416,"SVN1990","Slovenia","SVN",705,"SVN","SLV1990","SLV",349,961,961,"Austria-Czechoslovakia-Hungary1990","Austria-Czechoslovakia-Hungary",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,27.17891803,1896,21624,NA,1.692581,1162.011,141.2816,142.4287,11182.86,13054.42,NA,NA,NA,NA,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,3.043478171,3.043478127,1.891891857,1.608695634,NA,0.452623675,NA,11405.06329,NA,NA,NA,1896,37.41007194,34.5323741,21624,11182.85885,0.594515204,NA,0,NA,0,0,NA,0.410071942,NA,NA,NA,NA,NA,"PostbretWood",0,0,0,NA,NA,0,0,-645.900024414062
"18",1993,220,-11330.6796875,1988,61,"FRA","France",45519.109375,41667.21875,3851.890625,87186.328125,8489.91015625,14496.099609375,4152.2001953125,1163.98999023438,2988.2099609375,11945.400390625,1745.98999023438,10199.400390625,28177.69921875,25083.80078125,-5158.77978515625,3031.32006835938,4.71478128433228,4.31580972671509,0.398971557617188,9.03059101104736,1.50147783756256,0.879368424415588,0.430076837539673,0.120563820004463,0.309512972831726,1.23728144168854,0.180846258997917,1.05643403530121,2.91859149932861,2.59813141822815,-0.534336388111115,0.313978254795074,1003407,965455.4375,1108396,0.0449547357857227,0,0,0,0,0,0,1,0,9,"France",1988,2,7.01,11.55,18.57,0.1032,0,NA,0,1,4.67,1.13466685301705,1.08478769024688,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,2201988,1321988,9519,"FRA1988","France","FRA",250,"FRA","FRN1988","FRN",220,132,132,"France1988","France",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,39.82024775,55995,961287,16646.95,0.4162376,123.6592,41.59581,33.78666,15415.28,19006.18,NA,NA,17154,16080,30.78917298,5082402.549,25772062.45,22400000,31000000,NA,NA,NA,NA,NA,NA,2.4,76.4,3,0.618296,0.1455,30.78917298,30.00459742,25772062.45,24719304.93,5082402.549,6.049662734,5.937382148,1.907831189,3.171647094,83,0.295376741,0.299360805,17167.37209,16526.76921,2.016980285,13259,55995,34.7826087,31.15942029,961287,15415.2832,0.518984675,0.3451959,1,1,0,0,1.776487042,0.362318841,0.5625,0.5625,0,0,0,"PostbretWood",3,3,20,0,0,2,2,-11330.6796875
"19",1993,230,7560.453125,1989,55,"ESP","Spain",20089.359375,6463.3623046875,13625.9970703125,26552.72265625,8428.3798828125,1473.39001464844,165.776992797852,165.776992797852,0,8154.64990234375,6386.60986328125,1768.0400390625,108.495002746582,3506.330078125,4715.7001953125,-12771.7998046875,5.06464910507202,1.6294527053833,3.43519639968872,6.69410181045532,0.371450543403625,2.12484550476074,0.0417933836579323,0.0417933836579323,0,2.05583667755127,1.61010301113129,0.445733577013016,0.0273522473871708,0.883967041969299,1.18885660171509,-3.21984791755676,402705.6875,396658.46875,460844.40625,0.0471415109932423,0,0,0,0,0,0,1,0,14,"Spain",1989,2,8.77,4.86,13.63,0.4165,0,NA,0,0,4.31,1.11435977910014,1.11435977910014,0,0,0,1,NA,1.90657520294189,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4,2301989,1841989,8585,"ESP1989","Spain","ESP",724,"ESP","SPN1989","SPN",230,184,184,"Portugal-Spain1989","Portugal-Spain",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,38.57890006,39159,454166,9633.207,0.3783158,1700.078,37.4458,31.11037,11612.23,14007.13,NA,NA,9778,9380,31.83905705,5169075.893,26582910.97,23300000,32200000,NA,NA,NA,NA,NA,NA,0.1,96.9,0,0.939862,0.2745,31.83905705,30.78917298,26582910.97,25772062.45,5169075.893,5.39622999,5.489643079,1.919773393,2.810122179,31.8,0.443411142,0.458385752,11597.99791,11062.39101,5.023572421,9238,39159,34.7826087,31.88405797,454166,11612.23103,0.464120716,0.5900051,1,1,0,0,1.359886704,0.369565217,0.5,0.5,0,1,0,"PostbretWood",2,2,12,0,0,1,1,7560.453125
"20",1993,290,2241.36254882812,1991,139,"POL","Poland",-2693,659.72900390625,-3352.72900390625,-2033.27099609375,291,-7,0,0,0,0,0,0,1497,-2984,-830.27099609375,-18,-3.23871970176697,0.793419003486633,-4.03213882446289,-2.44530057907104,-0.00841850694268942,0.349969327449799,0,0,0,0,0,0,1.80035769939423,-3.58868908882141,-0.998520255088806,-0.0216475874185562,76427.1875,83150.140625,504792.4375,-0.0725706815719604,0,0,0,0,0,0,0,0,31,"Poland",1991,2,28.42,13.14,41.56,0.1183,1,2,0,1,13.96,0.99043884,1.05259364122082,0,0,0,1,4,2.81780099868774,0,0,0,0,1,1,1,1,0,NA,NA,NA,2,2901991,9641991,22051,"POL1991","Poland","POL",616,"POL","POL1991","POL",290,964,964,"Poland1991","Poland",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,30.29253324,38054,181245,NA,0.4897379,6.678852,48.9656,33.20329,5423.249,6181.851,NA,NA,2035,1790,31.53421376,5342063.742,27495770.45,24300000,33600000,NA,NA,NA,NA,NA,NA,0.1,81,0,0.691822,0.039,31.53421376,32.25097355,27495770.45,27136041.11,5342063.742,4.290484388,3.845953003,1.82597301,2.345977712,76,1.080665052,1.005956639,4762.837021,5131.634372,-9.84834901,NA,38054,41.83006536,35.29411765,181245,5423.248456,0.418994635,0.6648365,1,1,0,0,1.511308681,0.464052288,0.636363636,0.727272727,0,1,1,"PostbretWood",1,2,1,0,1,1,1,2241.36254882812
"21",1993,350,1798.330078125,1990,71,"GRC","Greece",4002,40.0503005981445,3961.94970703125,4042.05029296875,1005,0,0,0,0,0,0,0,0,2997,40.0503005981445,-6546,4.65355730056763,0.0465708076953888,4.60698652267456,4.70012807846069,0,1.16862189769745,0,0,0,0,0,0,0,3.48493528366089,0.0465708076953888,-7.61174058914185,94200.7734375,85998.7265625,108117,0,0,0,0,0,0,0,1,0,25,"Greece",1990,3,9.84,7.93,17.78,0.1576,0,NA,0,0,2.63,1.02160552864157,1.06042653853584,0,0,0,1,NA,1.75785791873932,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.73000001907349,1.73000001907349,3,3501990,1741990,11204,"GRC1990","Greece","GRC",300,"GRC","GRC1990","GRC",350,174,174,"Bulgaria-Greece-Rumania-Yugoslavia1990","Bulgaria-Greece-Rumania-Yugoslavia",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,44.91400005,10210,101452,5724.543,0.4489346,946.9651,45.92935,37.09781,10156.71,11969.62,NA,NA,6587,6000,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,0.1,0.4,1.5,0.960642,0.0778,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,5.280003092,5.280004639,1.650000252,3.200001385,78.2,0.519517397,0.515003362,9936.532811,9985.724131,3.30270976,6768,10210,37.41007194,34.5323741,101452,10156.71491,0.414719284,0.5825751,1,1,0,0,1.407359089,0.410071942,0.4,0.4,1,2,0,"PostbretWood",4,4,16,1,0,3,3,1798.330078125
"22",1993,385,-1684.7724609375,1989,130,"NOR","Norway",4250.9609375,3159.86206054688,1091.09887695312,7410.8232421875,1519.33996582031,1358.10998535156,562.617004394531,310.382995605469,252.233993530273,3605.580078125,1034.56005859375,2571.02001953125,274.230987548828,-873.958984375,964.903991699219,3916.34008789062,4.25874996185303,3.16565155982971,1.09309840202332,7.42440128326416,1.36059844493866,1.52212381362915,0.563647866249084,0.310951709747314,0.25269615650177,3.61218643188477,1.0364556312561,2.57573080062866,0.274733453989029,-0.875560283660889,0.966671943664551,3.92351579666138,100770.515625,99817.109375,1010056.125,0.00992677640169859,0,0,0,0,0,0,1,0,16,"Norway",1989,2,0,13.98,13.98,0.0586,0,NA,0,0,4.84,1.12941734432016,1.12941734432016,0,0,0,1,NA,2.11142468452454,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4,3851989,1421989,20366,"NOR1989","Norway","NOR",578,"NOR","NOR1989","NOR",385,142,142,"Scandinavian countries1989","Scandinavian countries",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,39.50879072,4227,76818,23363.22,0.7331086,192.9601,73.29365,65.68249,17315.76,20169.86,NA,NA,21296,20940,31.83905705,5169075.893,26582910.97,23300000,32200000,7.8,1.974683544,3.95,7.8,1.974683544,3.95,97.8,0.3,0.1,0.956818,0.0699,31.83905705,30.78917298,26582910.97,25772062.45,5169075.893,7.8,27.33333333,1.974683544,3.95,90.8,0.282982045,0.280332973,18173.17246,18088.64068,-0.587605259,14630,4227,34.7826087,31.88405797,76818,17315.75526,0.504413426,0.4102341,1,1,0,0,2.045423736,0.369565217,0.571428571,0.571428571,0,0,0,"PostbretWood",0,1,45,0,0,0,1,-1684.7724609375
"23",1994,210,-10101.5107421875,1989,129,"NLD","Netherlands",36089.4375,44777.41015625,-8687.97265625,80866.84375,8559.3095703125,14858.7998046875,661.560974121094,2325.85009765625,-1664.2900390625,8306.6298828125,2210.76000976562,6095.85986328125,28750.19921875,19223.5,506.848999023438,9156.4599609375,14.2309341430664,17.6568088531494,-3.42587471008301,31.8877429962158,5.85918235778809,3.37514162063599,0.260869413614273,0.917138636112213,-0.656269609928131,3.27550387382507,0.871755838394165,2.40374422073364,11.3368949890137,7.58028841018677,0.199862748384476,3.61061239242554,239298.5625,253598.53125,293746.03125,0.0432511828839779,0,0,0,0,0,0,1,0,13,"Netherlands",1989,2,3.5,17.25,20.75,0.1054,0,NA,0,0,3.91,1.18166661927395,1.18166661927395,0,0,0,1,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,2101989,1381989,20179,"NLD1989","Netherlands","NLD",528,"NLD","NTH1989","NTH",210,138,138,"Benelux-Switzerland-Micro-european states1989","Benelux-Switzerland-Micro-european states",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,38.35149833,14842,247906,15390.83,1.166535,38.82155,107.76,90.19485,15953.04,18839.89,NA,NA,15398,15970,31.83905705,5169075.893,26582910.97,23300000,32200000,NA,NA,NA,NA,NA,NA,42.4,42.6,1,0.380952,0.0634,31.83905705,30.78917298,26582910.97,25772062.45,5169075.893,4.694957983,5.154621849,1.786355796,2.617226891,85,0.307889599,0.315996235,16703.00499,16047.16086,1.940926445,12591,14842,34.7826087,31.88405797,247906,15953.04449,0.521393955,0.3686542,1,1,0,0,2.116606781,0.369565217,0.583333333,0.666666667,0,0,0,"PostbretWood",1,2,45,1,0,0,1,-10101.5107421875
"24",1994,255,35602.62109375,1990,45,"DEU","Germany",57000.3203125,120396.6640625,-63396.34375,177396.984375,3003.919921875,24484.099609375,13990.7998046875,-1061.2099609375,15052,11843.7001953125,-1899.47998046875,13743.2001953125,74668.203125,42152.69921875,7253.56005859375,47039,3.52905821800232,7.4541130065918,-3.92505478858948,10.9831714630127,1.51588296890259,0.185981556773186,0.866211771965027,-0.0657026469707489,0.931913793087006,0.733278453350067,-0.117602415382862,0.850882112979889,4.62292909622192,2.60979819297791,0.44908931851387,2.91232347488403,1714470,1615170.875,1674987.25,0.0512158498167992,0,0,0,0,0,0,1,0,17,"Germany",1990,3,0,7.58,7.58,0.1682,0,NA,0,0,3.76,1.15167918090845,1.19655495588709,0,0,0,0,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,1.22000002861023,7.48999977111816,8.69999980926514,4,2551990,1341990,7090,"DEU1990","Germany","DEU",276,"DEU","GFR1990","GFR",255,134,134,"Germany 1990","Germany ",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,41.00100183,79432,1264438,17403.54,0.5835944,31.75403,NA,NA,NA,NA,NA,NA,18681,19137,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,6.541668029,6.541668711,2.242856955,2.916667518,67.86666667,0.324289528,0.243428019,15918.49632,21126.08696,2.89766072,NA,79432,37.41007194,34.5323741,1264438,NA,0.542258859,0.3800539,1,1,0,0,NA,0.410071942,0,0,0,0,0,"PostbretWood",1,1,42,0,0,1,0,35602.62109375
"25",1994,305,3562.4404296875,1990,11,"AUT","Austria",4723.44189453125,4727.22998046875,-3.7880859375,9450.671875,653.219970703125,1700.7099609375,1608.28002929688,430.070007324219,1178.2099609375,3239.01000976562,667.635009765625,2571.3798828125,1433.03002929688,831.211975097656,-14.7897996902466,2114.03002929688,3.07951688766479,3.08198666572571,-0.00246977806091309,6.16150379180908,1.10880267620087,0.425876289606094,1.04854166507721,0.280390411615372,0.768151164054871,2.11171984672546,0.435274392366409,1.67644858360291,0.934284865856171,0.541920781135559,-0.00964242592453957,1.37827277183533,164846.78125,153382.5625,161727.109375,0.040862713009119,0,0,0,0,0,0,1,0,18,"Austria",1990,3,2.98,10.32,13.31,0.1068,0,NA,0,1,3.17,1.12527316407882,1.16737610895903,0,0,0,0,NA,1.44926917552948,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.26000022888184,8.26000022888184,4,3051990,1221990,1480,"AUT1990","Austria","AUT",40,"AUT","AUS1990","AUS",305,122,122,"Austria-Czechoslovakia-Hungary1990","Austria-Czechoslovakia-Hungary",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,28.83436728,7712,130476,17172.36,0.781027,280.5131,78.00166,70.03513,17309.82,19812.83,NA,NA,20509,20509,32.25097355,5256679.78,27136041.11,24000000,33100000,NA,NA,NA,NA,NA,NA,6.5,88.8,0.6,0.794486,0.0332,32.25097355,31.83905705,27136041.11,26582910.97,5256679.78,2.969687824,2.932792606,1.729498157,1.734848628,62,0.305120476,0.31394049,16918.56846,16381.07115,3.912332239,12695,7712,37.41007194,34.5323741,130476,17309.8168,0.523379862,0.4704838,1,1,0,0,1.635097072,0.410071942,0.428571429,0.5,1,2,0,"PostbretWood",2,2,45,1,0,1,1,3562.4404296875
